"id","loss"
773,4853.9630971276
774,2075.38514552932
776,1507.9626367945
788,3399.7093568985
790,2634.77495423886
794,1014.67706023028
801,2718.68246848134
802,1411.5543891893
805,1244.61979240119
809,5277.47120207157
812,1700.49612303765
825,2342.17400481815
828,2098.06569841155
830,1217.18876719888
833,1234.41757999881
850,5782.41201174553
852,5850.09142386707
862,1460.65266887044
863,1422.99850605188
864,1359.65970489739
865,3257.89322917531
868,5201.93197181129
872,1544.18923316428
879,5311.0977690433
880,1513.69639023042
883,1459.90609451619
886,1433.61392176789
923,1791.34797123277
924,1415.72260829713
932,1347.29384825657
945,6027.62728140536
947,6285.39599916943
948,2047.86791225894
955,3247.60726444753
963,4134.70538774062
979,1373.41593761556
989,1381.99025340381
994,2884.83966102672
995,1670.33532714773
998,1672.70793385127
1000,3906.22741516432
1018,1481.72752353165
1019,1866.14741443311
1028,1626.37829967763
1034,1218.63060892716
1038,1448.81800009547
1040,1400.57054024735
1042,1310.47708832006
1057,6750.94575331398
1058,2382.21121998103
1063,1197.21338014925
1066,4366.88458368702
1071,3984.46752124237
1073,3496.54965945829
1074,2540.90841172017
1077,2629.08541929425
1080,9538.21798378182
1088,1003.02718448652
1096,834.275040830153
1097,10058.7590775842
1105,5290.75655519765
1115,1836.56536363335
1116,2257.33065767576
1122,2120.31925525511
1130,4501.27663759129
1133,1101.76075061051
1137,1804.27042270181
1140,2010.85627660835
1143,7151.86390690998
1149,4877.84199163579
1150,849.795485865659
1153,765.6021559516
1157,809.79020177132
1180,654.6595325481
1183,831.071064856625
1188,1626.61119231138
1193,1071.43365706746
1200,774.468719252018
1209,3529.48272723595
1214,1921.47708587283
1219,1714.61069138984
1223,5279.87406511103
1227,875.046375507398
1228,1465.87862170499
1229,4038.2742328561
1233,1462.05981951726
1238,5008.46961725559
1239,1729.43408059763
1241,3297.86679033768
1243,1814.82485019632
1244,1161.48716530333
1245,3976.07744002848
1277,4103.959708859
1279,3121.90645555585
1292,9706.5683328841
1293,1657.32995662786
1299,10026.4256976137
1304,3181.22087782907
1313,3306.56371965893
1328,2261.41549203364
1330,1035.22826271198
1334,1507.49434195772
1335,1337.92493909616
1336,5002.77977427055
1341,1014.43055372328
1344,1155.54753894607
1351,1073.85412374101
1352,2653.74738353186
1354,1580.93558571894
1368,3911.77329986574
1373,1358.47830874323
1375,791.059165671816
1381,1617.67659477886
1384,3650.03282765427
1385,3939.94493027648
1388,5307.4662182015
1401,5258.25519698619
1402,2607.99824101105
1404,1497.81359519499
1406,1444.29295205153
1409,957.569158225077
1422,1367.9541629798
1429,3380.94481302921
1433,5513.89753912052
1438,972.609305049678
1444,1250.13418595755
1446,1252.67666821599
1450,1033.59459696199
1451,740.350406056075
1454,1767.93302712779
1458,2426.82413509754
1461,2827.82899417881
1464,6209.58668759038
1465,1062.52079213447
1478,1873.88329475354
1479,1656.04400050966
1480,2977.54717856501
1484,2277.58109568368
1486,1053.98406284605
1488,952.773915306809
1489,3380.33142056866
1491,1056.34651318506
1507,2322.10529951353
1515,2204.215435791
1519,2544.42599324915
1528,1620.19909775758
1529,961.168136344084
1530,3320.77889869803
1532,961.737226529897
1541,1522.73980532547
1542,3722.87173971085
1547,1350.86508050296
1549,1021.7936453599
1553,2411.67957378548
1554,2643.53772407064
1555,1341.80470307236
1559,1712.38003609933
1565,1539.30512976088
1568,1056.86416266228
1576,2537.74313039074
1579,875.250996696853
1592,930.606033943953
1596,3326.19891877498
1605,965.675326118281
1607,1537.00731904749
1612,2117.3248287151
1617,2661.64544389617
1619,2020.45531686394
1620,8494.82948401685
1624,2108.30621066521
1627,1325.50693593624
1633,1850.30742490116
1636,1104.35348989268
1639,1084.7418424231
1640,4427.83738595288
1644,1011.37950722452
1646,1407.60766186077
1647,2335.45061057756
1654,1349.42219632486
1655,2845.79490827693
1664,5390.36893631583
1665,2092.63424930376
1667,6096.51943597674
1669,1072.39097356935
1678,1908.64562700038
1682,1902.85718478984
1689,1039.655781543
1690,2843.78457783982
1693,5330.96981426062
1695,963.437747931753
1705,2186.5009274109
1706,2213.5025294115
1708,2054.95868200295
1716,1872.02473252777
1720,8456.21043238513
1722,1424.58439831922
1749,4091.62438919752
1750,1840.20303605488
1751,5498.13999794205
1760,2589.74152830213
1763,3177.08023933838
1770,1672.44094922497
1777,2094.89223668003
1785,4957.54988605208
1791,1221.59410499119
1794,3801.0352691994
1800,1384.92185984591
1816,1314.036328355
1817,1092.40025854908
1821,3329.47817774841
1836,1372.79106887379
1838,1727.78488612634
1851,1997.83802247013
1852,2973.05002069116
1854,2536.75086525037
1856,971.589237393534
1865,732.534315200308
1872,1112.07617547675
1878,765.356983238009
1880,939.830392846662
1881,1431.83520960942
1882,1909.95013425259
1886,876.428945302438
1892,1439.16679520897
1894,2627.41907757435
1898,2191.47803242416
1899,2752.87685119917
1902,1116.37007203515
1903,4075.12723457708
1906,1646.2801000689
1910,2798.22948401671
1911,1924.09713347531
1914,3345.69137357226
1929,3613.31682857054
1932,1425.31231622962
1952,1040.44293582313
1959,1263.5390032301
1960,1381.34999525422
1976,3926.9133571563
1980,3077.41757452014
1981,1767.47748536054
1987,1886.84858380117
1994,1425.5561523572
2000,1072.92874974602
2008,2283.10961824857
2011,2058.06414326307
2012,4718.67156327286
2019,1749.01379221752
2022,2966.32958143502
2024,8449.49911978138
2028,936.75527474028
2030,3943.71892123944
2031,6655.24828458416
2047,1933.96124698557
2049,704.621691956379
2050,1582.50858474947
2051,3822.94444902709
2056,1631.48131743268
2057,1123.75497559554
2059,2167.79576618268
2069,3636.13758808772
2085,2029.73540732869
2089,968.292313113846
2090,1562.30128167982
2101,2602.53147111689
2114,2554.93521400523
2115,1340.91839444399
2118,1235.27983469512
2119,2233.20479590914
2125,1452.56606668572
2128,3002.59571532204
2129,1419.43182785905
2132,1724.1984632802
2133,2060.92981213976
2135,827.90403914283
2136,1936.001790907
2143,1293.294494271
2144,1240.38383869132
2145,3114.83164935284
2152,1950.52894345139
2160,3278.65170782456
2166,1468.23075313099
2169,1001.9387642876
2170,2046.27477252996
2172,1695.10080308135
2181,1793.01983103911
2183,1685.66788526773
2185,3449.97390054331
2188,2230.43475498281
2189,2377.03294765938
2194,4556.11739182722
2202,1392.79330908217
2208,2932.6025986038
2227,2042.98395542282
2230,5358.55236258546
2235,2647.51754401042
2236,1588.4058513964
2244,7264.92844272202
2248,1451.00590381922
2252,1432.73898104954
2254,1701.78625426417
2260,5275.49529260325
2263,1716.1125121415
2274,1509.32885016616
2277,1075.67492933387
2279,5592.95345941137
2280,13323.8398061728
2283,2577.49433693735
2284,797.021569706391
2288,4100.86045986243
2292,1846.54692661997
2295,5327.51113038189
2296,1188.9336630132
2299,2507.74233530923
2315,5378.85819952036
2318,1251.64596709951
2329,11109.4444093853
2337,1484.88618297874
2340,1153.57340570846
2342,1497.63100143006
2347,2918.69210639808
2349,3903.32199766474
2354,1302.63365654517
2361,2499.75217156656
2370,1389.79371924471
2378,2696.13147462604
2382,3987.59095997699
2387,1662.01539907796
2389,1808.30009868547
2394,1468.15611282265
2396,1915.75453070329
2400,2673.6207362982
2407,2716.31227054891
2414,1155.78819002251
2415,1799.77812986053
2421,2050.15109787798
2427,1675.142119505
2428,2982.27699751825
2430,2660.98525885197
2435,2141.4037666364
2445,5177.19148200163
2446,1728.16101574291
2447,1452.52439154738
2449,1862.24809777573
2451,1714.43665923931
2458,14748.355293486
2462,9923.47633936112
2463,2780.11419410062
2467,2409.86842985954
2471,4945.32391724236
2475,2477.37120944506
2478,3593.3599517579
2483,4355.45531061587
2485,1155.33238543788
2487,1133.00421073102
2494,753.925032702063
2497,1619.79840269967
2499,1271.48955381
2503,1769.98099353379
2513,2334.75110600585
2515,1660.84738265253
2522,1351.61325058135
2523,1659.36714730863
2528,2835.26802816172
2532,4746.04182417995
2536,1087.70875669446
2538,1730.71725839628
2539,967.744602971474
2540,3142.52021464473
2545,5313.22788485554
2548,1130.67089417622
2549,962.875935317543
2553,2455.32522159968
2563,1480.81621907075
2566,2414.93496602284
2574,1443.38827279711
2575,2544.42288767911
2584,2635.04105925856
2588,2712.81344883038
2589,1012.1226818247
2592,1661.8901882214
2596,1395.90874264135
2598,1490.5007511785
2602,1074.90184249022
2603,1534.94272529305
2607,2427.2451733443
2609,1610.40949847337
2611,5927.78923910795
2627,1604.49197468003
2628,1722.53669041175
2630,2850.55939961314
2633,2222.91027099328
2636,8394.74273457643
2640,842.728581179107
2641,1101.88736485307
2657,4595.17526022831
2659,951.45513062885
2662,1150.49421478774
2663,1740.11381280747
2667,2531.57736878809
2670,870.280866689765
2682,2302.16660844377
2694,3627.14706544121
2699,6320.00861885365
2700,2991.31413883796
2703,4550.48943029941
2708,2123.62694135992
2714,879.771736973732
2725,763.691265573969
2726,1106.15157578266
2727,1236.04390291839
2732,2205.85959017337
2733,6486.23445523691
2736,5259.12507442612
2745,2845.21536186948
2760,1236.94252069839
2764,1979.91824915219
2765,6317.48192562808
2766,690.326886733465
2775,1796.60039650186
2783,1583.63289033898
2784,1113.83078385411
2786,1725.85457822074
2801,1229.93114486016
2803,1332.543968598
2813,6105.49526960255
2815,6454.92528013426
2816,1709.7533065249
2818,2506.78793203906
2819,2933.78224459326
2822,1338.37235740076
2825,1955.30443216941
2826,1534.06235887303
2830,1871.18233918243
2834,1049.93775366812
2835,6212.63231102451
2856,2302.17334797436
2873,5896.95268876547
2886,5345.9646982906
2892,2880.61747286375
2896,1069.105984896
2897,1119.97264791962
2899,2318.81460554452
2901,1079.93355271829
2909,4928.44150174139
2914,2977.8815439345
2915,1103.58401042816
2916,2576.54756852051
2919,923.563331041987
2926,2409.80961255761
2927,1926.51316671674
2933,1567.84531981723
2934,2867.49514495901
2941,1803.58013983033
2942,1833.75284493747
2946,2567.94934424953
2949,1638.85502614299
2952,1903.86801624805
2957,9106.15992846608
2962,2120.96093967021
2963,908.335538463242
2965,1858.03969048818
2966,5118.00338217657
2971,1952.37321263469
2975,767.359588988206
2979,958.716308151133
2985,9153.79191161033
2995,2448.17328480684
2996,1233.9192350073
3001,3711.35149288121
3007,2468.625461184
3008,963.555574882458
3014,3513.9314239781
3017,12011.5782504002
3021,1275.5417415696
3025,2545.74649890462
3026,959.52357424435
3034,2308.44809674295
3035,2029.8412672123
3044,2756.32116733406
3046,2773.09261805488
3047,5331.17118344492
3057,3288.12791994332
3059,5338.39325785881
3063,4181.41207864047
3065,1423.70095547025
3067,2807.96325055976
3069,1633.1679694835
3076,4095.03184926549
3086,1289.1362910026
3088,1810.99482470679
3090,1711.36628010756
3096,2721.89288344952
3100,1134.4031121303
3102,2067.31130850339
3103,1777.76999609253
3107,1026.7818201056
3118,1257.50853604584
3120,4609.53061058675
3123,2290.68998470921
3128,1305.02505678421
3132,1611.72605196111
3140,1455.0419351505
3152,2654.25542257156
3165,2784.9656081605
3183,1674.7550740724
3190,1021.57225009942
3197,2209.38878091941
3201,1125.19593055922
3203,1913.26887467444
3214,2533.90879197731
3219,1880.72510596701
3220,1388.63874507985
3221,3898.12579972802
3229,1675.01945451441
3234,1098.45348157269
3235,3473.31871667636
3240,1765.2061570688
3241,1529.31897388402
3249,1747.94298910205
3254,972.323630102696
3264,3597.13533109369
3266,1948.02048604478
3270,920.648078007783
3282,1729.32124693325
3285,1561.62966481107
3289,1250.66263464439
3291,1517.0309512606
3295,1464.52364408131
3299,892.178773682307
3302,1317.83714885553
3303,6281.2396131854
3308,3666.07984360834
3309,3949.14424246821
3324,2228.93096321056
3327,4537.06709318066
3330,4172.54799423925
3335,1211.9967127743
3339,2016.54782499963
3340,2692.40936984134
3343,1937.63231804718
3350,3162.33834890361
3353,1518.14196100933
3356,8688.30091212622
3361,2924.77108459967
3368,927.97262106812
3376,1572.91824682064
3381,1077.46906862328
3383,2630.11514960604
3397,2656.62831474256
3403,2026.55431725938
3405,1661.46987988014
3410,1758.95883853284
3412,2704.82675567087
3416,2666.43017292267
3417,1519.79864771874
3423,3194.44079708915
3427,7191.12463320505
3435,2942.09056334324
3439,1193.02644328762
3441,2217.93547212307
3450,1528.52118574341
3453,1197.48801647785
3454,1458.1514066639
3458,8768.04541498655
3459,1599.25346218493
3467,3383.93381970841
3469,4267.30428131665
3477,856.46850922118
3478,8079.56352350374
3482,1070.81815981427
3484,4560.85677330792
3506,2171.75855330122
3515,5385.99509074929
3522,2948.31578075056
3523,1352.2914602617
3526,1240.84604016388
3532,1520.07643815945
3534,1887.43024805224
3537,1192.32110533017
3539,1082.89426645136
3542,4273.35485088353
3545,1180.49152908287
3552,1598.4194963312
3554,1303.13098070098
3573,2097.79993786257
3576,1155.06410238969
3577,2874.45481094181
3580,1487.9299891501
3583,1114.02566144372
3584,1473.93328269915
3609,1252.57364388385
3613,4976.75552310645
3623,2134.29447753581
3624,3086.71308198334
3638,8092.89509241623
3642,1993.61039368724
3643,2461.68578895433
3647,1678.53444764724
3653,1502.13197923918
3654,4177.87787968113
3656,1440.07914790835
3658,889.926733017462
3659,3723.47036565669
3663,5314.27920768088
3664,3203.22802123896
3666,820.306351591704
3681,1327.73504584401
3689,2758.09499741068
3694,2881.29189355141
3695,1593.00995251487
3699,1658.69263278077
3701,1775.04189073635
3704,3567.17130465975
3721,1332.90536558692
3726,3563.02352126434
3727,2617.66785361897
3729,2326.7068046068
3731,4275.74059972545
3738,1320.20265710445
3740,2774.96631997935
3744,1827.45656553962
3757,1165.58718955907
3758,1012.13818617177
3778,1570.33523993824
3781,3490.42690266354
3790,6430.13493255569
3796,927.341631289159
3798,6828.65519210153
3804,1141.06557522022
3813,1110.65760218494
3814,1220.73046774968
3815,2481.95558708464
3818,2110.36602413808
3823,2670.52911809578
3826,6911.2780673728
3831,1259.31563289136
3834,3445.70659849464
3835,2784.86917139954
3849,2610.3576957911
3850,2985.79548497611
3855,2153.4930185309
3864,3040.84425352889
3867,1904.44109911292
3871,1201.28833571445
3879,1784.2357120443
3880,2837.1843061477
3882,3907.99683188339
3884,9682.5383719163
3893,1587.32263474567
3895,1824.97589295109
3901,2565.14205875205
3903,994.9980275623
3913,1604.06836920239
3921,1793.40584807
3929,2454.69837628424
3947,915.972339258949
3962,1950.34406077748
3963,971.025850944788
3966,1762.53242500768
3975,1700.47595860499
3976,7041.29893864137
3977,2785.45559047181
3978,1135.24542675346
3979,875.431724849945
3983,1820.27357009788
3985,842.28557914635
3989,7985.84652565489
3992,1840.96620770425
3995,2063.96775719208
4008,2378.24708278593
4013,1744.41082943934
4029,2033.37439851894
4035,3061.71134490315
4040,2090.9653048671
4048,898.196850525393
4060,1756.65102829608
4066,1208.50562897887
4075,894.699252017877
4079,2156.38796010854
4083,1225.08568258227
4091,1578.58427900263
4092,6891.1756385021
4093,2843.29407955667
4098,3156.53450968209
4108,1404.2430594559
4109,977.696667187651
4110,3032.02490305157
4116,2218.93044943585
4129,1650.31612632651
4130,4373.31386072635
4140,1741.81793942854
4146,1835.53552770059
4150,4208.05723723223
4151,6962.38396542364
4153,1351.24294558972
4169,6582.73684277537
4170,2065.16449333063
4179,1480.38928747697
4183,4000.1881310083
4188,3070.98453742389
4190,1474.37999042051
4193,1650.67133785808
4201,8212.67495326173
4205,1641.07530110908
4210,2256.36128153962
4226,2251.84415659238
4229,1860.27944085961
4241,2764.22624210436
4242,1409.35822883389
4257,3417.85408760412
4258,863.640650357768
4260,2612.29746892643
4263,5049.5696144557
4267,864.395465412491
4273,2297.74786557958
4274,2211.00369388568
4277,1168.06264635929
4281,1417.69444008237
4283,4103.04539402373
4293,2552.63726451072
4294,1562.67004395185
4305,2889.82863191623
4307,3478.65694647869
4318,1690.23830036367
4325,2065.00999999481
4327,4405.66875684326
4332,2828.35605867299
4335,3603.49523765252
4336,3835.0352314937
4337,789.333185254795
4339,4517.07601679525
4343,1330.75561700178
4346,999.404793067761
4348,1578.57023491517
4350,3724.67403695294
4358,2150.16717243869
4359,2176.02866681139
4363,1822.36219876359
4366,4367.3662517524
4374,917.330574869822
4375,2103.50829975732
4377,1091.06499395543
4393,2998.68620111269
4395,2207.12320080877
4400,1042.70861320854
4402,6737.17789714148
4404,7758.55747471521
4415,2296.69316528492
4418,2128.65635494235
4422,1561.44058292986
4430,1257.21948305625
4432,1755.09809543728
4433,1179.76951261135
4435,4698.94292708991
4438,1812.70761975416
4444,1720.27804999809
4447,2051.63967405556
4451,4888.00848933084
4452,1934.55160764722
4457,1554.2094264983
4459,3596.41431719063
4469,1356.07418751152
4471,8983.27431903717
4486,1072.95044594534
4488,2476.11063551041
4510,1346.92967730477
4515,1065.64480070373
4527,4364.18238167803
4530,1030.16371274668
4534,925.985005248788
4535,3311.65032268299
4536,1436.35669756393
4548,2892.011652041
4549,1604.25086526024
4551,6510.36337544439
4556,2833.18316927928
4559,825.930113164781
4564,1516.74161415264
4570,3894.47082464071
4575,7865.00458821125
4584,2757.12145510452
4585,2916.17245422795
4591,1762.6191056252
4592,2641.63945760385
4593,2086.04414854202
4594,1240.81555807519
4598,1227.42156995075
4607,2909.02414851602
4608,967.796904463263
4620,2226.23343887848
4621,3715.84085646616
4625,3059.13064296072
4635,2844.06861130654
4638,5053.82815977059
4652,2628.26512790468
4657,2497.26808524202
4658,1839.50108386082
4666,6346.98450429284
4672,1370.91426641193
4676,2383.85875856062
4680,1286.96592678808
4681,5527.14419211775
4683,2966.24172403719
4684,1214.82392519198
4689,2954.46585131724
4690,2924.60142516028
4692,2061.70963937535
4697,2107.80113783537
4700,1751.15396806876
4705,14500.4820223778
4721,1884.13611258321
4726,1743.49563861634
4729,1045.10538777531
4731,4413.86809123641
4736,2388.82539000324
4739,1880.72066241052
4740,1693.64778402641
4753,1080.29109319591
4754,2008.97693285158
4755,4383.26678743478
4756,1205.59575653546
4759,1702.74694863675
4764,1328.55572669258
4771,3083.32953027899
4772,2023.64480574877
4776,924.646664297824
4780,2475.3331916778
4784,1545.02816537218
4786,1363.26658345629
4787,3094.94937652617
4789,1021.99792061633
4794,1761.92242555757
4800,2284.88581972798
4807,2466.56799557787
4813,8363.20554621241
4818,2372.21436402105
4823,10915.0584455374
4824,1897.7826597936
4829,2478.59657302421
4830,961.03691358175
4835,2290.64923379562
4844,1635.71659783506
4845,1663.92732086428
4846,2694.80114361607
4847,977.437545618798
4854,2292.87395635208
4857,2978.53822473652
4861,995.512407352054
4863,1272.69404724338
4866,2955.60117357452
4869,4130.87378427338
4871,1459.63490954981
4872,2033.00078572778
4875,2189.64449442069
4877,8225.15968715163
4878,1011.44867198612
4885,1774.38015280072
4886,1385.08063345559
4888,3550.9073402496
4890,1233.52842243666
4896,956.158607015452
4899,2315.29254771305
4913,727.136467088628
4916,1930.17755139297
4920,4039.26074034261
4925,3112.37244345696
4934,1928.37044132225
4941,2609.10718985363
4946,1535.97095439523
4954,2726.75113747368
4956,1297.49931955429
4958,4576.6166817039
4965,1241.22400446915
4966,1182.30510842408
4970,2774.57617525815
4977,2160.52794461875
4980,2239.35533155564
4984,1970.44598938574
4995,987.554481911819
4997,2814.01147842925
4999,1974.64911680929
5005,3170.74244300759
5011,1691.90595996307
5015,2508.29822316085
5016,2530.17106524323
5019,2458.64585131978
5024,2091.25331029476
5030,2168.32440167894
5031,1611.61929311703
5034,2177.62499900671
5047,10561.1651883348
5048,2197.15743333372
5052,1485.07447917215
5061,1777.6248798954
5062,10732.5571925214
5067,3534.29876466434
5068,4003.39075690192
5077,1092.50315383841
5079,2066.4488028434
5090,3009.74344659514
5094,1889.4150979611
5103,2016.55563444462
5104,884.981979366035
5106,1793.19798605093
5107,2115.84357835286
5110,1175.81157367219
5114,1683.83067310935
5116,4037.9300780713
5121,5598.64211216178
5122,2607.75178321589
5124,1168.07329053906
5132,3538.5888748281
5133,1756.12291738938
5138,2238.78395866475
5143,2573.59947127972
5153,1506.04242064731
5154,1723.02036370035
5155,924.133519302128
5160,1663.95524078734
5169,4009.3765801804
5172,3306.08629121773
5173,2918.34820257388
5179,962.609022845128
5182,2903.6050799525
5187,1055.70476240355
5192,3027.18468376802
5211,1481.96611253024
5213,3127.9348514293
5219,879.687986791528
5225,2507.50255297117
5226,1145.47372422837
5227,5010.79311471078
5228,1601.62161834993
5239,2952.02530822528
5241,1332.05289100957
5244,1985.32023121829
5248,3796.1210789826
5260,1295.9403759937
5266,1169.36959074438
5273,1721.32358397877
5280,7836.29144214898
5298,3426.41790921668
5300,1067.53701478184
5306,3571.55713375967
5307,1244.28810140409
5311,4614.65174101213
5316,1146.83375421673
5323,881.128557401289
5332,1584.56459393058
5336,1632.66299484848
5338,1021.91526504991
5342,2746.89604418924
5347,1326.17664503573
5355,3505.28474066879
5357,1815.44114764944
5362,1287.32115365919
5363,1231.38802029635
5364,1045.94657080596
5366,2823.23055119842
5374,5104.00309675695
5375,776.562861480511
5379,3475.16450501252
5380,1590.61138822176
5383,872.687963451748
5385,1353.33546298714
5390,1768.66587459415
5393,3640.38671324279
5398,1936.33616998304
5411,2511.84421995691
5414,785.079325738876
5429,1257.42180849267
5432,9747.48870646087
5436,1282.24111670629
5437,4163.89859265776
5439,1098.69638140839
5440,2351.67102142437
5449,1539.08855250701
5458,1272.64648397128
5460,997.245913447332
5462,1316.92027634696
5463,2231.91517455881
5465,2303.91322552032
5467,3233.40695001048
5475,2594.90824265465
5483,1856.44830971513
5485,1326.95902029259
5489,1925.00403878219
5493,2743.86997531994
5497,941.369128856064
5501,1449.63669851023
5506,1278.53417928982
5507,1521.49156148093
5510,3269.37427730301
5524,4425.06089225505
5531,1312.32478870757
5542,4380.56917353186
5543,2166.11140186966
5544,3556.47076560465
5552,1654.70761769099
5560,2100.04687315471
5563,4009.07583631308
5573,2433.11650536061
5579,1044.6896598114
5584,2732.84391472639
5585,8176.53562320476
5594,1429.18331836004
5595,1791.8866360129
5597,1822.87471886169
5598,1381.0479180004
5604,1403.63605136757
5606,1476.71727287993
5610,986.700406950991
5615,4302.5501457039
5631,1323.3903127584
5637,1475.50303863588
5646,1550.98564899928
5656,2831.04869165736
5658,10382.0932856224
5666,1592.93391982985
5668,2209.61236109061
5673,1287.17983523364
5680,1270.79460288713
5691,2602.04364716373
5692,7378.45159380027
5693,2076.16085372735
5697,2115.79963791332
5698,1718.90117698224
5700,1975.88475303331
5704,2073.52265110483
5705,1955.10674962049
5707,1113.4199075103
5710,915.007883385799
5716,911.809800996259
5720,1381.8816900727
5722,1991.85741380471
5727,1797.03521715286
5733,1494.99179211198
5737,2563.76968345788
5742,3809.94867867133
5747,1141.03894952259
5760,2399.31596746416
5774,1689.89876094235
5788,5489.17627731519
5796,1973.96887879607
5797,1419.7709869765
5800,2579.51832348956
5812,1504.2452579896
5814,1336.58094536624
5818,1256.70273345175
5819,3262.9506952831
5823,3756.0772961065
5826,2458.47496479396
5830,1494.64631999099
5831,1633.09813111563
5846,2610.30880103182
5864,2191.87259822215
5869,762.167315903395
5870,3588.89225025597
5879,1648.35632390196
5883,9912.66269561089
5886,1481.03827072104
5889,4605.03174253023
5904,2080.01666446416
5905,1050.00508793676
5910,2399.32577480629
5911,2217.98122273289
5914,1595.03975911273
5915,1563.22872670205
5920,1210.57049882936
5925,1935.70303352959
5926,1516.49015667145
5934,2708.10950895848
5939,2839.2301317313
5941,1004.25111667072
5943,1054.50026833359
5949,3584.51664968724
5961,1845.65621033896
5965,3746.10002334912
5966,2696.02441442785
5969,776.305983508745
5970,2460.77092446378
5978,3320.40639285392
5979,2846.44570542805
5983,1630.33707951906
5985,5986.86461961813
5989,1286.71700971906
5997,1551.58819905657
6004,2076.72983081529
6010,3948.04033027583
6013,1531.58861047917
6019,1603.37160082973
6020,1308.73949719429
6032,1134.03470520551
6036,3915.47194352642
6037,5107.82864629119
6039,1810.40745484071
6050,1894.19763678821
6051,1531.19610981348
6053,4032.96873836756
6057,1472.66743239836
6059,1247.11977210601
6067,4434.24774293591
6068,1293.92234878811
6075,1445.77805142823
6078,882.725106223892
6079,4435.66996220704
6080,3583.23181050231
6082,4899.23329841526
6084,1389.79609323419
6091,2983.63000862618
6092,1481.09656867203
6093,4945.00742053982
6096,1448.40270503242
6102,1690.40339840331
6105,1738.60182184595
6116,1504.95008755983
6122,866.694707148852
6126,1025.67102230602
6131,3408.1416082889
